work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
Private,423297,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,124956,edu3,Single,Prof-specialty,Female,99999,0,60,Black,>50K
Private,342164,edu2,Single,Sales,Female,0,0,15,White,<=50K
Private,115700,edu2,Married,Sales,Male,0,0,50,White,<=50K
Local-gov,339163,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,236990,edu2,Married,Machine-op-inspct,Male,3464,0,40,White,<=50K
Private,165937,edu2,Single,Transport-moving,Male,0,0,60,White,<=50K
Private,150057,edu3,Married,Prof-specialty,Male,0,0,50,White,>50K
Private,148940,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,161482,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,75826,edu3,Married,Prof-specialty,Female,0,0,40,White,<=50K
Private,247115,edu2,Single,Adm-clerical,Female,0,0,60,Black,<=50K
Private,169076,edu2,Married,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,127388,edu1,Single,Other-service,Female,0,0,25,White,<=50K
Private,146574,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Self-emp-not-inc,123778,edu2,Married,Sales,Male,0,0,48,White,<=50K
Self-emp-not-inc,36671,edu2,Married,Farming-fishing,Male,0,2352,50,White,<=50K
Private,241607,edu3,Single,Tech-support,Male,0,0,50,White,<=50K
Local-gov,216481,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,296724,edu2,Single,Exec-managerial,Female,0,0,17,White,<=50K
Self-emp-not-inc,249046,edu2,Single,Other-service,Male,0,0,35,White,<=50K
Private,110331,edu3,Married,Other-service,Female,0,0,60,White,>50K
Self-emp-not-inc,175177,edu3,Married,Prof-specialty,Male,0,0,35,White,>50K
Private,188154,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,170230,edu3,Single,Tech-support,Female,0,0,40,White,<=50K
Private,184948,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Self-emp-inc,213140,edu2,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,74660,edu3,Single,Prof-specialty,Male,0,0,40,White,>50K
Private,211938,edu1,Single,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-not-inc,107662,edu2,Single,Other-service,Female,0,0,5,White,<=50K
Private,187161,edu2,Single,Other-service,Female,0,0,25,White,<=50K
State-gov,413870,edu2,Single,Exec-managerial,Male,0,0,40,Black,<=50K
Private,238481,edu3,Married,Exec-managerial,Male,0,1485,40,White,<=50K
Private,179352,edu3,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,151365,edu2,Single,Craft-repair,Female,0,0,40,White,<=50K
Private,218415,edu1,Single,Handlers-cleaners,Female,0,0,40,White,<=50K
Self-emp-not-inc,123011,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,298130,edu2,Married,Exec-managerial,Male,0,0,25,White,<=50K
Self-emp-not-inc,226976,edu2,Married,Prof-specialty,Male,0,0,50,White,>50K
Private,229732,edu2,Single,Craft-repair,Male,0,0,50,White,<=50K
Self-emp-inc,195638,edu2,Single,Sales,Female,0,0,40,White,<=50K
State-gov,367237,edu3,Single,Prof-specialty,Male,8614,0,40,White,>50K
Private,143604,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Self-emp-inc,195727,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,204074,edu3,Married,Prof-specialty,Male,0,0,48,White,<=50K
Self-emp-not-inc,190387,edu2,Married,Craft-repair,Male,0,0,50,White,<=50K
Private,184659,edu2,Married,Craft-repair,Male,7298,0,40,White,>50K
Private,95918,edu2,Single,Adm-clerical,Male,0,0,43,White,<=50K
Private,186272,edu1,Married,Adm-clerical,Male,5178,0,40,Black,>50K
Federal-gov,275366,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,364782,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,167523,edu3,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,121253,edu3,Single,Prof-specialty,Female,0,0,29,White,<=50K
Private,118089,edu2,Married,Exec-managerial,Male,4386,0,45,White,>50K
Private,417136,edu2,Single,Craft-repair,Male,0,0,40,Black,<=50K
Private,244408,edu2,Single,Adm-clerical,Female,0,0,24,Asian-Pac-Islander,<=50K
State-gov,130561,edu2,Single,Prof-specialty,Female,0,0,24,Black,<=50K
Private,247156,edu2,Single,Transport-moving,Male,0,0,40,Black,<=50K
Local-gov,161132,edu2,Single,Protective-serv,Male,0,0,56,White,<=50K
Private,170331,edu3,Married,Prof-specialty,Male,0,0,60,White,<=50K
Local-gov,109684,edu3,Single,Prof-specialty,Female,0,1741,35,White,<=50K
Private,167617,edu3,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,105043,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,176544,edu2,Single,Sales,Male,0,1741,50,White,<=50K
Self-emp-not-inc,228660,edu2,Married,Craft-repair,Male,0,1977,40,White,>50K
Private,107563,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Self-emp-not-inc,33717,edu1,Married,Farming-fishing,Male,0,0,50,White,<=50K
Private,34446,edu2,Single,Tech-support,Female,0,0,37,White,<=50K
Private,34310,edu2,Single,Sales,Male,0,0,20,White,<=50K
Federal-gov,198813,edu3,Single,Adm-clerical,Female,0,1590,40,Black,<=50K
Private,44464,edu3,Single,Exec-managerial,Female,0,1564,60,White,>50K
Self-emp-not-inc,84231,edu2,Married,Other-service,Male,0,0,48,White,<=50K
Private,147497,edu1,Single,Sales,Female,0,0,20,White,<=50K
Private,449257,edu2,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,143385,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,186078,edu2,Single,Machine-op-inspct,Female,0,0,45,White,<=50K
Self-emp-not-inc,174102,edu3,Single,Prof-specialty,Male,25236,0,60,White,>50K
Private,155961,edu2,Single,Adm-clerical,Female,0,0,38,Black,<=50K
Private,53702,edu1,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Self-emp-inc,168211,edu2,Married,Exec-managerial,Male,0,0,75,White,>50K
State-gov,353687,edu2,Married,Exec-managerial,Female,0,0,40,White,>50K
Private,197424,edu2,Married,Exec-managerial,Male,5013,0,40,White,<=50K
Private,114222,edu3,Single,Exec-managerial,Male,0,0,40,White,<=50K
Self-emp-not-inc,162576,edu1,Married,Tech-support,Male,0,0,99,White,<=50K
Private,333158,edu2,Single,Machine-op-inspct,Female,0,0,48,White,<=50K
Private,163708,edu3,Married,Adm-clerical,Female,0,0,45,Asian-Pac-Islander,>50K
Private,312232,edu2,Single,Craft-repair,Male,0,0,50,White,<=50K
Self-emp-not-inc,277488,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Local-gov,196395,edu3,Married,Prof-specialty,Male,0,0,40,Black,>50K
Private,113364,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Self-emp-inc,52822,edu3,Married,Craft-repair,Male,0,0,60,White,<=50K
Private,222504,edu3,Single,Prof-specialty,Female,0,0,36,White,<=50K
Private,199499,edu3,Single,Other-service,Male,0,0,40,Black,<=50K
Private,34541,edu3,Single,Prof-specialty,Female,0,0,36,White,<=50K
Private,185798,edu3,Single,Craft-repair,Male,0,0,48,White,>50K
State-gov,110257,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Self-emp-not-inc,56482,edu2,Married,Craft-repair,Male,0,0,30,Black,>50K
Private,214502,edu1,Married,Handlers-cleaners,Male,0,0,50,White,>50K
Private,48093,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,103403,edu1,Married,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-not-inc,32537,edu2,Married,Farming-fishing,Male,0,0,40,White,>50K
Private,197994,edu2,Single,Other-service,Female,0,0,32,Black,<=50K
Private,208045,edu3,Single,Prof-specialty,Male,0,0,40,White,>50K
Private,22418,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,71269,edu3,Married,Sales,Male,0,0,40,White,>50K
State-gov,269733,edu3,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,152953,edu1,Married,Craft-repair,Male,0,0,32,White,<=50K
Private,32528,edu2,Married,Handlers-cleaners,Male,0,0,45,White,<=50K
Federal-gov,80057,edu2,Married,Adm-clerical,Male,0,0,40,White,>50K
Private,188195,edu2,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,134509,edu2,Single,Transport-moving,Female,0,0,40,Black,<=50K
Self-emp-not-inc,174295,edu1,Married,Other-service,Male,0,0,40,White,<=50K
Local-gov,365430,edu2,Married,Adm-clerical,Male,0,0,40,White,>50K
Private,139743,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,336326,edu1,Single,Craft-repair,Male,1151,0,40,White,<=50K
Private,78273,edu2,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Private,214399,edu2,Single,Other-service,Female,0,1721,24,White,<=50K
Private,155664,edu2,Single,Adm-clerical,Male,0,0,44,White,<=50K
Private,54310,edu3,Married,Prof-specialty,Male,7298,0,40,White,>50K
Self-emp-not-inc,190895,edu3,Single,Exec-managerial,Male,0,0,25,White,<=50K
Private,157617,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,113436,edu2,Single,Craft-repair,Male,0,0,35,White,<=50K
Self-emp-not-inc,201263,edu3,Married,Sales,Male,15024,0,55,White,>50K
Private,116138,edu3,Single,Tech-support,Male,0,0,11,Asian-Pac-Islander,<=50K
Private,206365,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Private,256263,edu3,Married,Sales,Male,0,0,40,White,<=50K
Private,67804,edu2,Single,Other-service,Male,0,0,40,Black,<=50K
Private,204226,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,118944,edu2,Married,Exec-managerial,Female,0,0,40,White,>50K
Self-emp-inc,329980,edu3,Married,Sales,Male,0,2415,60,White,>50K
Private,20953,edu2,Married,Sales,Male,0,1902,40,White,>50K
Private,124973,edu3,Married,Exec-managerial,Male,15024,0,50,White,>50K
Self-emp-not-inc,170217,edu2,Married,Farming-fishing,Male,0,0,45,White,<=50K
Private,123384,edu3,Single,Other-service,Female,0,0,40,White,<=50K
Private,340288,edu1,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,35411,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,188694,edu3,Single,Exec-managerial,Male,0,0,40,White,>50K
Self-emp-inc,217801,edu3,Married,Sales,Male,0,0,15,White,<=50K
Private,161642,edu2,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,63509,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,323605,edu1,Single,Other-service,Male,0,0,60,White,>50K
Private,43501,edu2,Married,Tech-support,Male,0,0,40,White,>50K
Private,150154,edu3,Married,Sales,Male,0,0,40,White,<=50K
Private,76487,edu2,Married,Adm-clerical,Male,0,0,45,White,<=50K
Local-gov,271927,edu3,Married,Prof-specialty,Male,0,0,45,White,>50K
Private,124751,edu2,Single,Priv-house-serv,Female,0,0,20,White,<=50K
Private,152035,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Self-emp-inc,114158,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,225106,edu1,Single,Other-service,Female,0,1602,18,White,<=50K
State-gov,312767,edu2,Single,Sales,Female,0,0,40,Black,<=50K
Private,193416,edu3,Single,Other-service,Female,0,0,3,White,<=50K
Private,656036,edu3,Single,Adm-clerical,Male,0,0,60,White,<=50K
Local-gov,226902,edu2,Married,Protective-serv,Male,0,0,40,White,>50K
Private,322866,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Private,369781,edu2,Married,Handlers-cleaners,Male,15024,0,45,White,>50K
Private,112650,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,204621,edu3,Single,Other-service,Female,0,0,40,White,<=50K
Self-emp-not-inc,66473,edu3,Married,Exec-managerial,Male,0,0,50,White,<=50K
Private,199657,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,237065,edu2,Single,Other-service,Male,0,0,38,Black,<=50K
Self-emp-inc,282069,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,97167,edu2,Married,Other-service,Male,0,0,15,White,<=50K
Self-emp-not-inc,226215,edu3,Married,Sales,Male,0,0,15,White,<=50K
Private,189924,edu3,Single,Exec-managerial,Female,0,0,60,White,<=50K
State-gov,222978,edu3,Single,Prof-specialty,Female,0,0,40,White,>50K
Private,250170,edu2,Married,Machine-op-inspct,Male,0,0,40,Black,>50K
Private,144064,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Local-gov,227261,edu2,Single,Protective-serv,Female,0,0,40,Black,<=50K
Private,178390,edu2,Single,Other-service,Male,0,0,30,White,<=50K
Private,194848,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,194004,edu1,Married,Craft-repair,Male,0,0,25,White,<=50K
Private,364657,edu3,Married,Prof-specialty,Male,0,0,50,White,>50K
Private,245465,edu3,Single,Sales,Male,0,0,30,White,<=50K
Private,118941,edu2,Single,Exec-managerial,Female,0,0,40,White,>50K
Private,116138,edu3,Single,Exec-managerial,Male,27828,0,60,White,>50K
Private,163678,edu2,Married,Sales,Male,0,0,40,White,>50K
Self-emp-not-inc,36601,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,49087,edu3,Single,Prof-specialty,Male,0,0,50,White,<=50K
Self-emp-inc,49298,edu3,Married,Prof-specialty,Male,0,1902,50,White,>50K
Private,226508,edu3,Single,Exec-managerial,Female,0,0,50,White,<=50K
Private,34616,edu2,Single,Other-service,Female,0,0,25,White,<=50K
Self-emp-not-inc,129311,edu2,Married,Exec-managerial,Male,0,0,95,White,>50K
Private,39388,edu2,Single,Sales,Male,0,0,40,White,<=50K
Self-emp-inc,163921,edu2,Married,Sales,Male,0,0,48,White,>50K
Private,103389,edu3,Single,Sales,Female,0,0,40,White,<=50K
Private,270488,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,199763,edu2,Married,Prof-specialty,Female,0,0,8,White,<=50K
Local-gov,394765,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,59840,edu2,Single,Handlers-cleaners,Male,2174,0,40,White,<=50K
Private,233499,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Private,180060,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,173807,edu1,Single,Craft-repair,Female,0,0,15,White,<=50K
State-gov,136996,edu2,Married,Protective-serv,Male,0,0,48,Black,<=50K
Self-emp-not-inc,401203,edu3,Married,Prof-specialty,Male,0,0,34,White,>50K
Private,118710,edu3,Married,Other-service,Male,0,0,40,White,>50K
Private,33155,edu2,Married,Craft-repair,Male,0,0,85,White,<=50K
State-gov,177083,edu3,Single,Exec-managerial,Female,0,0,35,White,<=50K
Self-emp-not-inc,217892,edu3,Married,Prof-specialty,Male,10605,0,35,White,>50K
Federal-gov,158926,edu3,Single,Prof-specialty,Female,0,0,40,Asian-Pac-Islander,>50K
Private,77071,edu3,Single,Prof-specialty,Female,0,2339,35,White,<=50K
Private,287357,edu1,Married,Protective-serv,Male,0,0,40,White,<=50K
Private,335357,edu2,Single,Handlers-cleaners,Male,0,0,40,Black,<=50K
Local-gov,222900,edu3,Single,Prof-specialty,Female,0,0,50,White,>50K
Private,196788,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,148709,edu3,Single,Adm-clerical,Female,0,0,38,White,<=50K
Private,97688,edu2,Married,Transport-moving,Male,7298,0,40,White,>50K
Local-gov,143533,edu1,Single,Other-service,Female,0,0,40,Black,<=50K
Private,143482,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,243368,edu1,Single,Farming-fishing,Male,0,0,50,White,<=50K
Federal-gov,114072,edu2,Married,Protective-serv,Male,0,0,46,White,>50K
Private,192583,edu2,Single,Sales,Female,0,0,30,White,<=50K
Private,169180,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,391867,edu3,Married,Craft-repair,Male,0,0,40,White,>50K
Self-emp-not-inc,163756,edu3,Single,Farming-fishing,Male,27828,0,60,White,>50K
Private,210498,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,170302,edu2,Single,Exec-managerial,Male,0,0,38,White,<=50K
Private,149775,edu3,Single,Prof-specialty,Female,0,0,8,White,<=50K
Private,125279,edu2,Single,Craft-repair,Male,0,0,99,White,<=50K
Private,306405,edu2,Married,Tech-support,Female,0,0,40,White,<=50K
Private,243226,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,145933,edu3,Married,Craft-repair,Male,15024,0,55,White,>50K
Private,147099,edu3,Married,Prof-specialty,Female,0,0,5,White,<=50K
Private,112181,edu2,Married,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,160634,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Self-emp-not-inc,143833,edu1,Married,Farming-fishing,Male,0,0,18,White,<=50K
Private,225599,edu3,Married,Prof-specialty,Male,7298,0,40,Asian-Pac-Islander,>50K
Private,108670,edu3,Single,Other-service,Female,0,0,32,White,<=50K
Private,205218,edu2,Single,Other-service,Female,0,0,20,White,<=50K
Local-gov,190228,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,165848,edu2,Married,Sales,Male,0,0,50,White,<=50K
Private,198663,edu2,Single,Tech-support,Male,0,0,40,White,<=50K
Private,163985,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,306982,edu3,Married,Adm-clerical,Male,0,0,40,Asian-Pac-Islander,>50K
Private,31964,edu1,Married,Adm-clerical,Male,0,0,40,White,<=50K
Private,191335,edu2,Married,Craft-repair,Male,0,0,56,White,<=50K
Self-emp-not-inc,27821,edu3,Married,Exec-managerial,Male,0,0,60,White,<=50K
State-gov,252529,edu3,Single,Prof-specialty,Male,0,0,48,White,<=50K
Private,119170,edu2,Single,Tech-support,Female,0,0,40,White,<=50K
Local-gov,176716,edu3,Single,Prof-specialty,Male,0,0,40,White,<=50K
Private,104094,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,228592,edu2,Single,Transport-moving,Male,0,0,18,White,<=50K
Private,221366,edu2,Married,Prof-specialty,Male,3103,0,50,White,>50K
Private,106819,edu1,Single,Handlers-cleaners,Male,0,0,19,White,<=50K
Private,401069,edu2,Single,Adm-clerical,Female,0,0,39,Black,<=50K
Private,149686,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,353195,edu2,Single,Craft-repair,Male,0,0,35,White,<=50K
Federal-gov,298643,edu2,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Self-emp-inc,46807,edu2,Married,Craft-repair,Male,99999,0,40,White,>50K
Private,133696,edu3,Single,Prof-specialty,Male,8614,0,45,White,>50K
Private,240137,edu1,Single,Handlers-cleaners,Male,0,0,55,White,<=50K
Self-emp-inc,187702,edu3,Married,Prof-specialty,Male,0,2415,60,White,>50K
Private,111483,edu3,Married,Tech-support,Male,0,0,50,White,>50K
Private,271075,edu2,Married,Craft-repair,Male,0,0,29,White,<=50K
Federal-gov,74680,edu3,Single,Adm-clerical,Male,0,2001,60,White,<=50K
Self-emp-not-inc,390369,edu3,Married,Prof-specialty,Male,0,0,58,White,>50K
Self-emp-not-inc,141165,edu2,Married,Farming-fishing,Male,0,0,50,White,<=50K
Self-emp-not-inc,198739,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Federal-gov,91716,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Private,356882,edu2,Married,Tech-support,Male,0,0,40,White,<=50K
Self-emp-not-inc,204085,edu2,Married,Sales,Male,0,0,25,White,<=50K
Local-gov,400535,edu2,Married,Craft-repair,Male,0,0,72,White,<=50K
Private,183973,edu1,Married,Machine-op-inspct,Male,0,0,48,White,>50K
Private,105044,edu2,Married,Exec-managerial,Male,0,0,42,White,>50K
Private,230292,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,44064,edu2,Single,Prof-specialty,Male,0,0,25,White,<=50K
Private,191355,edu3,Married,Sales,Male,0,0,45,White,>50K
Private,182189,edu3,Married,Prof-specialty,Male,0,0,50,White,<=50K
Private,158002,edu2,Single,Craft-repair,Male,0,0,55,White,<=50K
Private,328199,edu3,Single,Tech-support,Female,0,0,64,White,<=50K
Private,120277,edu2,Single,Sales,Male,0,0,55,White,<=50K
Private,111410,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
State-gov,230329,edu3,Married,Prof-specialty,Male,7298,0,40,White,>50K
Self-emp-inc,287927,edu2,Married,Exec-managerial,Female,15024,0,40,White,>50K
Self-emp-not-inc,90705,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,147258,edu2,Married,Craft-repair,Male,0,0,55,White,<=50K
Private,171636,edu3,Married,Exec-managerial,Male,0,0,72,White,<=50K
Private,356410,edu3,Married,Sales,Male,99999,0,40,White,>50K
Private,278637,edu3,Married,Sales,Male,3103,0,45,White,>50K
Private,160120,edu3,Married,Exec-managerial,Male,0,0,50,Asian-Pac-Islander,>50K
Private,131913,edu3,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Private,99697,edu2,Single,Handlers-cleaners,Female,0,0,40,White,<=50K
Private,277488,edu2,Married,Craft-repair,Male,0,0,60,White,<=50K
Self-emp-not-inc,308746,edu3,Single,Prof-specialty,Male,0,0,55,White,>50K
Private,270886,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,174907,edu2,Single,Other-service,Female,0,0,30,White,<=50K
Private,110998,edu2,Single,Adm-clerical,Female,0,0,40,Asian-Pac-Islander,<=50K
State-gov,138593,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-not-inc,90525,edu2,Married,Other-service,Female,15024,0,20,White,>50K
Private,122756,edu1,Single,Machine-op-inspct,Male,0,0,35,Black,<=50K
Private,137069,edu3,Married,Exec-managerial,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,149950,edu2,Single,Priv-house-serv,Female,0,0,20,White,<=50K
Private,316211,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,65325,edu1,Married,Transport-moving,Male,0,0,40,White,>50K
Private,158958,edu2,Single,Priv-house-serv,Female,0,0,40,Black,<=50K
Local-gov,107417,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,26669,edu3,Single,Exec-managerial,Female,0,0,30,White,<=50K
Private,43311,edu1,Married,Other-service,Female,0,0,40,White,<=50K
Private,279543,edu2,Married,Sales,Male,0,0,60,White,>50K
Private,548568,edu3,Married,Sales,Male,0,0,50,White,>50K
Private,224640,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,132222,edu2,Married,Machine-op-inspct,Male,4386,0,50,White,>50K
Private,194259,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,120045,edu2,Single,Machine-op-inspct,Female,0,0,56,White,<=50K
Private,70645,edu3,Single,Prof-specialty,Female,4650,0,55,White,<=50K
Private,306309,edu1,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,120277,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,155659,edu1,Married,Craft-repair,Male,0,1902,40,White,>50K
Local-gov,238959,edu3,Single,Exec-managerial,Female,9562,0,40,Black,>50K
Private,388885,edu2,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,275867,edu2,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,209629,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,231793,edu2,Single,Exec-managerial,Female,0,0,52,White,<=50K
Private,246392,edu2,Single,Priv-house-serv,Female,0,0,30,Black,<=50K
Self-emp-not-inc,42166,edu3,Married,Other-service,Male,0,0,40,White,<=50K
Self-emp-not-inc,246891,edu3,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,107389,edu2,Single,Exec-managerial,Male,0,0,32,White,<=50K
Private,260052,edu3,Single,Exec-managerial,Male,15020,0,40,White,>50K
Private,177951,edu2,Married,Handlers-cleaners,Male,0,0,48,White,<=50K
Private,590204,edu3,Married,Prof-specialty,Female,15024,0,40,White,>50K
Private,204536,edu2,Single,Craft-repair,Male,0,0,35,White,<=50K
Self-emp-not-inc,190333,edu2,Single,Farming-fishing,Male,0,0,25,White,<=50K
Private,188330,edu2,Married,Transport-moving,Male,0,0,25,White,<=50K
Private,324922,edu2,Single,Machine-op-inspct,Male,0,0,50,White,<=50K
Private,445480,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,351324,edu3,Single,Sales,Female,0,0,32,White,<=50K
Private,111483,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
State-gov,108542,edu2,Married,Protective-serv,Male,0,0,40,White,<=50K
Private,162688,edu2,Single,Handlers-cleaners,Male,0,0,35,White,<=50K
Private,150057,edu1,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Local-gov,187649,edu2,Single,Protective-serv,Female,0,0,40,White,<=50K
Private,114158,edu3,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,200445,edu2,Single,Machine-op-inspct,Male,0,1974,40,White,<=50K
Local-gov,214242,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Local-gov,181902,edu3,Married,Prof-specialty,Male,0,0,10,White,>50K
Self-emp-inc,243871,edu2,Single,Adm-clerical,Female,0,0,45,White,<=50K
Local-gov,104614,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,473133,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,184306,edu3,Single,Transport-moving,Male,0,1980,60,White,<=50K
Private,219546,edu3,Married,Craft-repair,Male,4386,0,44,White,>50K
Local-gov,192565,edu3,Married,Prof-specialty,Male,0,0,90,White,>50K
Private,190179,edu3,Married,Prof-specialty,Male,99999,0,40,White,>50K
Self-emp-not-inc,45795,edu2,Married,Adm-clerical,Female,0,0,36,White,<=50K
Private,227026,edu3,Single,Craft-repair,Female,0,0,40,White,<=50K
Local-gov,124483,edu3,Single,Adm-clerical,Male,0,0,20,Asian-Pac-Islander,<=50K
Private,178759,edu2,Single,Sales,Female,0,0,15,White,<=50K
Private,67222,edu2,Single,Machine-op-inspct,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,196508,edu2,Single,Sales,Female,0,0,40,Black,<=50K
Private,211798,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,267086,edu3,Single,Tech-support,Female,0,0,52,White,<=50K
Private,172987,edu3,Married,Tech-support,Male,0,0,50,White,<=50K
Private,26451,edu2,Married,Handlers-cleaners,Male,0,0,40,Amer-Indian-Eskimo,<=50K
State-gov,113544,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,178778,edu3,Single,Tech-support,Male,0,1340,40,White,<=50K
State-gov,122493,edu2,Married,Protective-serv,Male,0,0,55,White,>50K
Private,115464,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Private,331875,edu1,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,163320,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,74706,edu1,Single,Craft-repair,Female,0,0,40,White,<=50K
Private,37274,edu3,Married,Prof-specialty,Male,0,0,65,White,<=50K
Self-emp-inc,168211,edu2,Married,Craft-repair,Male,5013,0,60,White,<=50K
Private,288679,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,193122,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Local-gov,186035,edu2,Married,Tech-support,Male,0,0,45,White,>50K
Self-emp-inc,182211,edu2,Single,Sales,Female,0,0,70,White,<=50K
Private,163671,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-inc,287647,edu3,Married,Prof-specialty,Male,7688,0,55,White,>50K
